Team,AdjDP,AwardsAdj,TotalDP,AwardsTotal,Playoff,BestPlayoff,Alliance,BestAlliance,Qual,BestQual,AdjPlayoff,AdjAlliance,AdjQual,Awards,AdjAwards,NumEvents
3176,31.523115292000004,37.415463444309175,83.19,98.74,33.3,90,5.55,15,44.339999999999996,42,2.1030567360331776,12.618340416199064,16.80171813976776,15.55,5.892348152309173,4
3357,59.84436548947695,66.50526410188421,184.63,205.18,53.1,30,58.41,33,73.12,36,18.93251036256485,17.21137305687714,23.70048207003496,20.55,6.660898612407254,5
3467,28.692514604041836,36.68791949238418,75.72,96.82,0.0,0,16.799999999999997,9,58.92,36,6.366009579343672,0.0,22.326505024698168,21.1,7.995404888342351,4
3539,47.45329640602429,51.242587822300294,125.23,135.23000000000002,0.0,0,49.14,42,76.09,57,18.620578019580243,0.0,28.83271838644405,10.0,3.7892914162759954,4
3623,49.45025298240174,51.344898690539736,130.5,135.5,40.0,30,29.0,16,61.5,30,10.988945107200387,15.157165665103982,23.30414221009737,5.0,1.8946457081379977,4
3770,65.12276228011925,71.01511043242843,171.85999999999999,187.41,41.1,30,48.65,45,82.11,63,18.434902740182718,15.573987720894342,31.1138718190422,15.55,5.892348152309173,4
3793,48.07852948970983,48.07852948970983,126.88,126.88,11.1,30,43.76,48,72.02,66,16.581939237623757,4.206113472066355,27.29047678001972,0.0,0.0,4
3799,35.21073022166461,35.21073022166461,57.2,57.2,30.0,30,2.0,2,25.2,12,1.2311444133449163,18.467166200173743,15.512419608145946,0.0,0.0,2
3990,35.686655371441674,35.686655371441674,77.0,77.0,10.0,10,25.0,15,42.0,17,11.586576419299245,4.634630567719698,19.465448384422732,0.0,0.0,3
401,36.676551618135356,46.86216694508523,96.78999999999999,123.66999999999999,10.0,10,29.0,15,57.79,27,10.988945107200387,3.7892914162759954,21.89831509465898,26.88,10.185615326949875,4
4464,31.019139533635297,31.019139533635297,81.86,81.86,0.0,0,25.0,13,56.86,19,9.47322854068999,0.0,21.54591099294531,0.0,0.0,4
4476,44.34116448551399,51.43315775264152,136.8,158.68,30.0,10,35.66,18,71.14,42,11.55852284761278,9.723939580156575,23.058702057744625,21.88,7.0919932671275285,5
4779,45.83147967985816,45.83147967985816,120.94999999999999,120.94999999999999,30.0,30,25.990000000000002,27,64.96,48,9.848368390901314,11.367874248827986,24.615237040128864,0.0,0.0,4
4926,48.87428068712779,50.768926395265794,128.98000000000002,133.98000000000002,52.2,60,19.77,21,57.01,33,7.491429129977643,19.780101192960696,21.60275036418945,5.0,1.8946457081379977,4
4970,53.81551669395168,55.71016240208968,142.01999999999998,147.01999999999998,42.2,60,36.879999999999995,24,62.94,42,13.97490674322587,15.990809776684703,23.849800174041114,5.0,1.8946457081379977,4
5172,63.309053555051065,67.94368412277076,136.6,146.6,40.0,30,38.4,15,58.2,22,17.79698138004364,18.538522270878794,26.973549904128642,10.0,4.634630567719698,3
5243,14.002472995425471,22.71512285924576,43.2,70.08,0.0,0,0.0,0,43.2,12,0.0,0.0,14.00247299542547,26.88,8.71264986382029,5
